DATE,COMNAM,TICKER,PERMNO
1987-03-26,CROP GENETICS INTL CORP,CROP,11212
1987-03-26,BRISTOL FEDERAL SVNGS BANK CT,BFSB,11213
1987-12-17,B F S BANCORP INC DE,BFSB,11213
1988-04-18,B F S BANCORP INC DE,BBK,11213
1987-03-26,TOTAL RESEARCH CORP,TOTL,11214
1987-03-27,QUALITY FOOD CENTERS INC,QFCI,11215
1997-02-20,QUALITY FOOD CENTERS INC,XQ,11215
1987-03-27,FIRST FINANCIAL SVGS ASSN PA,FIRF,11216
1990-05-16,CHESTER VALLEY BANCORP,CVAL,11216
1987-03-27,COUNTRY WIDE TRANS SRVC INC,CWTS,11217
1994-05-20,COUNTRY WIDE TRANSPORT SVCS INC,CWTS,11217
1987-03-27,PRAXIS BIOLOGICS INC,PRXS,11218
1987-03-30,FISHER SCIENTIFIC GROUP INC,FSHG,11219
1987-03-30,GREENCASTLE FED SVGS BK IN,GRFS,11220
1989-01-13,FIRST UNITED SVGS BK FSB IND,FUSB,11220
1987-03-31,RISE TECHNOLOGY INC,RTEK,11221
1989-01-30,RISE TECHNOLOGY INC,,11221
1989-09-06,COLONIAL DATA TECHNOLOGIES CORP,CDTX,11221
1992-03-18,COLONIAL DATA TECHNOLOGIES CORP,CDT,11221
1996-02-09,COLONIAL DATA TECHNOLOGIES CORP,CDTX,11221
1987-03-31,SEACOAST SAVINGS BANK DOVER NH,SSBA,11222
1987-03-31,KEITH HUGH MOBILE ENTERPRISES LT,HKME,11223
1987-06-01,KEITH HUGH ENTERPRISES LTD,HKME,11223
1988-03-23,KEITH GROUP COS INC,HKME,11223
1988-06-17,KEITH GROUP OF COS INC,HKME,11223
1987-03-31,A C S SYSTEMS INC,ACSY,11224
1987-03-31,FIRST FEDERAL S & L ASSN OH,FFSW,11225
1989-07-24,FIRSTFEDERAL FINANCIAL SVCS CORP,FFSW,11225
1998-06-18,SIGNAL CORP,SGNL,11225
1987-03-31,ANTONOVICH INC,FURS,11226
1987-03-31,VALLEY BANK,VBVT,11227
1981-04-06,AGOIL INC,AGOL,11229
1983-04-07,AGOIL INC,,11229
1989-03-13,AGOIL INC,AGIS,11229
1989-09-12,AEGIS INDUSTRIES INC,AGIS,11229
1987-04-01,A M E INC,AMEA,11231
1987-04-01,DEERFIELD FEDL SVGS & LN ASSOC,DEER,11232
1991-03-01,DEERBANK CORP,DEER,11232
1987-03-31,R T ACQUISITION CORP,RTAC,11233
1988-05-26,BLOC DEVELOPMENT TECHS INC,BDEV,11233
1989-12-18,BLOC DEVELOPMENT CORP,BDEV,11233
1995-01-03,TIGER DIRECT INC,TIGR,11233
1987-04-02,WHEELING NATIONAL BANK,WNBC,11234
1987-04-02,FIRST FED S & L ASSN COLUMBIA TN,FCTN,11235
1991-04-30,TENNESSEE NATIONAL BANK,TENB,11235
1992-02-12,TENNESSEE BANCORP INC,TENB,11235
1980-06-02,AGRIPOST INC,AGRI,11237
1982-08-05,AGRIPOST INC,,11237
1990-04-09,AGRIPOST INC,AGRI,11237
1987-04-07,DOUGLAS COMPUTER INTL,DCII,11238
1987-04-07,ACTION AUTO STORES INC,ACTA,11239
1988-04-11,ACTION AUTO STORES INC,AAST,11239
1987-04-07,KINGSTON SYSTEMS INC,PULP,11240
1987-04-07,ANCHOR SAVINGS BANK FSB NY,ABKR,11241
1991-04-01,ANCHOR BANCORP INC,ABKR,11241
1987-04-08,CORPORATE INVESTMENT CO,CICOA,11242
1987-04-08,WESTERN CAROLINA S & L ASSN INC,WCAR,11243
1925-12-31,CHICAGO YELLOW CAB INC,,11244
1962-07-02,CHICAGO YELLOW CAB INC,CYC,11244
1972-12-14,J K INDUSTRIES INC,,11245
1987-04-08,AMPLICON INC,AMPI,11246
2001-05-24,CALIFORNIA FIRST NATIONAL BANCOR,CFNB,11246
1987-04-09,PERENNIAL DEVELOPMENT CORP,PDCO,11247
1987-04-09,HOME FEDERAL SAVINGS BANK SC,HFSB,11248
1991-02-20,CAROLINA FINANCIAL CORP,HFSB,11248
1991-11-15,CAROLINA FINANCIAL CORP,CF,11248
1987-04-10,YORKRIDGE CALVERT S & L ASSN,YCSL,11249
1987-04-10,WORKINGMENS CO OP BANK,WCBK,11250
1988-08-01,WORKINGMENS CORP,WCBK,11250
1987-04-13,CARDINAL FEDERAL SAVINGS BANK KY,CAFS,11251
1989-09-01,CARDINAL FINANCIAL GROUP INC,CAFS,11251
1972-12-14,AID AUTO STORES INC,AASS,11253
1987-04-15,FIDELITY FEDERAL SVGS BK IN,FFMA,11255
1987-04-15,FIRST FIDELITY BANCORP INC WV,FFWV,11256
1987-04-14,CAREAMERICA INC,CAMI,11257
1989-07-17,U S TECHNOLOGIES INC,USXX,11257
1987-04-15,FISHER TRANSPORTATION SVCS INC,FTSI,11258
1987-04-15,FREYMILLER TRUCKING INC,FRML,11259
1925-12-31,CHRYSLER CORP,,11260
1962-07-02,CHRYSLER CORP,C,11260
1987-04-16,VALLEY CAPITAL CORP,VALC,11261
1987-04-20,VALLEY CAPITAL CORP,VCCN,11261
1987-04-16,ELMERS RESTAURANTS INC,ELMS,11262
1987-04-20,FIRST S & L ASSN PENNS GROVE,FSPG,11263
1988-06-13,FIRST HOME SVGS BK SLA PENNSVLLE,FSPG,11263
1993-06-28,FIRST HOME SAVINGS BANK F S B,FSPG,11263
1996-06-03,FIRST HOME BANCORP INC,FSPG,11263
1987-04-21,REXWORKS INC,REXW,11265
1987-04-22,SOUTHSTATE BANK SAVINGS MA,SBFS,11266
1987-04-22,CATO CORP NEW,CACOA,11267
2002-06-13,CATO CORP NEW,CTR,11267
2009-10-16,CATO CORP NEW,CATO,11267
1987-04-22,FIRST FINL SVGS ASSN FA CINCIN,FFNS,11268
1989-03-01,FIRST SAVINGS BANCORP,FFNS,11268
1987-04-23,GERMANTOWN SAVINGS BANK BALA PA,GSBK,11269
1988-01-20,EMPIRE INSURANCE CO NEW,EIGR,11270
1987-04-23,UNITED SERVICES SOURCE INC,UNSI,11271
1991-06-03,U N S I CORP,UNSI,11271
1987-04-23,TRANSPIRATOR TECHNOLOGIES INC,TTEC,11272
1987-04-24,PROSPECT PARK S & L ASSN NJ,PPSA,11273
1988-05-13,PROSPECT PARK FINANCIAL CORP,PPSA,11273
1987-04-27,DIXIE NATIONAL CORP,DNLC,11274
1996-08-14,ETHIKA CORP,ETKA,11274
1987-04-27,REPRO MED SYSTEMS INC,REPR,11275
1990-06-05,REPRO MED SYSTEMS INC,,11275
2019-10-17,REPRO MED SYSTEMS INC,REPR,11275
2019-10-24,REPRO MED SYSTEMS INC,KRMD,11275
2022-07-05,KORU MEDICAL SYSTEMS INC,KRMD,11275
1987-04-27,DIVERSCO INC,DVRS,11276
1987-04-28,DAVOX CORP,DAVX,11277
2002-05-03,CONCERTO SOFTWARE INC,CRTO,11277
1987-04-28,SHARPER IMAGE CORP,SHRP,11278
1979-05-11,AGRICULTURAL & INDL DEV INC,AIDI,11280
1987-04-29,BEAUTY LABS INC,LABB,11281
1987-04-29,INTERNATIONAL TELECHARGE INC,ITIL,11282
1988-03-04,INTERNATIONAL TELECHARGE INC,ITI,11282
1987-04-30,SEQUENT COMPUTER SYSTEMS INC,SQNT,11283
1998-09-02,SEQUENT COMPUTER SYSTEMS INC,TEMPA,11283
1998-09-03,SEQUENT COMPUTER SYSTEMS INC,SQNT,11283
1987-04-30,OAK TREE CONSTRUCTION COMPTS INC,AOAK,11284
1987-04-30,FIRST BANCORP NC,FBNC,11285
1987-04-30,WASHINGTON FEDERAL SAVINGS BK OR,WFOR,11286
1925-12-31,AMERICAN LOCOMOTIVE CO,,11287
1955-04-20,ALCO PRODS INC,,11287
1962-07-02,ALCO PRODUCTS INC,AP,11287
1965-01-04,CITADEL INDUSTRIES INC,CDL,11287
1965-04-05,CITADEL INDUSTRIES INC,,11287
1972-12-14,CITADEL INDUSTRIES INC,CITA,11287
1972-12-14,AIR CALIFORNIA INC,ACAL,11288
1987-04-30,TACHTRONIC INSTRUMENTS INC,TACH,11289
1987-12-22,Q M C TECHNOLOGIES INC,QMCT,11289
1987-05-01,NATIONAL LOAN BANK HOUSTON TX,NLBK,11290
1987-05-01,MICHAEL FOODS INC,MIKL,11291
1987-05-01,IMMUCELL CORP,ICCC,11292
1987-05-04,WESBANCO INC,WSBC,11293
1987-05-05,ENVIROSAFE SERVICES INC,ENVI,11294
1925-12-31,CLUETT PEABODY & CO INC,,11295
1962-07-02,CLUETT PEABODY & CO INC,CLU,11295
1978-12-12,AIR CARGO EQUIP CORP,ARCE,11296
1987-05-05,HIGH RESOLUTION SCIENCES INC,HIRS,11298
1987-05-05,FAYETTE FEDERAL SAVINGS BANK,FAYT,11299
1987-05-05,BANK OF SOUTHINGTON CT,TBOS,11300
1993-05-07,BANK OF SOUTHINGTON,BSO,11300
1987-05-06,MALIBU CAPITAL CORP,COPC,11301
1987-05-06,TONS OF TOYS INC,TONS,11302
1987-05-06,FIRST NATIONAL BANK MT CLEMENS,MTCL,11303
1989-09-26,FIRST NATIONAL BANK CORP MI,MTCL,11303
1987-05-06,COMMUNITY SAVINGS BK BRISTOL CT,CSBB,11304
1987-05-07,EMPIRE SAVINGS & LN ASSN HAMM NJ,EMPR,11305
1987-12-10,EMPIRE SAVINGS BK SLA HAMM NJ,EMPR,11305
1989-01-03,EMPIRE FINANCIAL CORP NJ,EMPR,11305
1987-05-07,PRECISION STANDARD INC,PCSN,11306
1998-04-15,PRECISION STANDARD INC,PCSC,11306
1998-05-06,PRECISION STANDARD INC,PCSN,11306
2000-05-24,PEMCO AVIATION GROUP INC,PAGI,11306
2008-01-07,ALABAMA AIRCRAFT INDUSTRIES INC,AAII,11306
1987-05-08,A & W BRANDS INC,SODA,11307
1925-12-31,COCA COLA CO,,11308
1962-07-02,COCA COLA CO,KO,11308
1981-07-09,AIR CHAPARRAL INC,ACHP,11309
1987-05-08,FIREPLACE MANUFACTURERS INC,FPMI,11310
1987-05-11,SURGIDYNE INC,SGDN,11311
1987-05-11,CIATTIS INC,CIAT,11312
1987-05-12,STAR CLASSICS INC,SCLS,11313
1992-01-02,STARMARK INC,SCLS,11313
1993-03-23,BABYSTAR INC,BABY,11313
1995-04-25,BABYSTAR INC,DATA,11313
1995-11-27,DATATREND SERVICES INC,DATA,11313
1987-05-12,OSBORN COMMUNICATIONS CORP,OSBN,11314
1987-05-12,FARMSTEAD TELEPHONE GROUP INC,FONE,11315
1996-09-12,FARMSTEAD TELEPHONE GROUP INC,FTG,11315
1972-12-14,CENTREE CORP,AIRL,11317
1977-01-04,AIR FLORIDA SYSTEMS INC,AIRL,11317
1987-05-13,ENGLISH GREENHOUSE PRODUCTS CORP,EGPC,11319
1987-05-14,PEOPLES SAVINGS BANK FSB MI,PSBX,11320
1987-05-14,WASHINGTON FEDERAL SAVINGS BK WA,WFSB,11321
1995-06-22,1ST WASHINGTON BANCORP INC,WFSB,11321
1987-05-14,RARITAN BANCORP INC DE,RARB,11322
1987-05-14,WASHINGTON BANCORP INC,WBNC,11323
1972-12-14,AIR INDUSTRIES CORP,,11325
1987-05-14,MANAGEMENT TECHNOLOGIES INC,MTCI,11326
1987-05-14,CUMBERLAND FEDERAL SAVINGS BANK,CMBK,11327
1988-10-25,CUMBERLAND FEDERAL BANCORP INC,CMBK,11327
1987-05-14,COHASSET SAVING BANK MA,CHTB,11328
1987-05-15,BOYS MARKET INC,BOYS,11329
1987-05-15,CONVERGENT SOLUTIONS INC,CSOL,11330
1987-05-15,EASCO HAND TOOLS INC,TOOL,11331
1925-12-31,PENNSYLVANIA COAL & COKE CORP,,11332
1954-05-05,PENNSYLVANIA TEXAS CORP,,11332
1959-05-29,FAIRBANKS WHITNEY CORP,,11332
1962-07-02,FAIRBANKS WHITNEY CORP,FW,11332
1964-05-18,COLT INDUSTRIES INC DE,COT,11332
1972-12-14,AIR KING CORP,AKNG,11333
1987-05-18,ST PAUL BANCORP INC,SPBC,11335
1987-05-18,CAPROCK CORP,CPRK,11336
1987-05-15,AMERICAN MEDICAL TECHNOLOGY INC,AMMT,11337
1987-05-19,KIMMINS ENVIRONMENTAL SVC CORP,KEVN,11338
1990-03-30,KIMMINS ENVIRONMENTAL SVC CORP,KVN,11338
1996-01-12,KIMMINS CORP NEW,KVN,11338
1987-05-19,MICROCOM INC,MNPI,11339
1925-12-31,COLUMBIA GAS & ELEC CO,,11340
1948-04-29,COLUMBIA GAS SYS INC,,11340
1962-07-02,COLUMBIA GAS SYS INC,CG,11340
1998-01-20,COLUMBIA ENERGY GROUP,CG,11340
1982-11-05,AIR MIDWEST INC,AMWI,11341
1987-05-19,ONE PRICE CLOTHING STORES INC,ONPR,11342
1987-05-19,SANDERSON FARMS INC,SAFM,11343
1987-05-19,JACOBS JAY INC,JAYJ,11344
1987-05-19,NELLCOR INC,NELL,11345
1995-08-28,NELLCOR PURITAN BENNETT INC,NELL,11345
1987-05-19,LIPOSOME TECHNOLOGY INC,LTIZ,11346
1995-06-26,SEQUUS PHARMACEUTICALS INC,SEQU,11346
1987-05-19,DIGITAL MICROWAVE CORP,DMIC,11347
2000-08-15,DMC STRATEX NETWORKS INC,STXN,11347
2002-09-10,STRATEX NETWORKS INC,STXN,11347
1987-05-20,CENTURY BANCORP INC,CNBKA,11348
1987-05-20,JETBORNE INTERNATIONAL INC,JETS,11349
1987-05-20,NEW JERSEY STEEL CORP,NJST,11350
1987-05-20,NATIONAL IMAGING INC,NIAM,11351
1987-05-21,DATA TECHNOLOGY CORP NEW,DTCI,11352
1988-08-29,QUME CORP,QUME,11352
1987-05-21,TOPPS COMPANY INC,TOPP,11353
1987-05-21,ROBOTOL LTD,ROBO,11354
1988-10-07,MOTION CONTROL TECHNOLOGY INC,MCTU,11354
1987-05-21,FIRST WOMENS BK CALIF LA,FWNY,11355
1989-04-06,FIRST NEW YORK BUSINESS BK CORP,FNYB,11355
1992-04-28,FIRST NEW YORK BANK FOR BUSINESS,FNYB,11355
1987-05-22,BUDGET RENT A CAR CORP,BDGT,11356
1987-05-22,COMPUMED INC,CMPD,11357
1989-03-21,COMPUMED INC,,11357
1991-03-07,COMPUMED INC,CMPD,11357
1994-10-17,COMPUMED INC,CMDC,11357
1994-11-16,COMPUMED INC,CMPD,11357
1987-05-26,AMERICAN POP INC,HOST,11358
1987-09-11,AMERIHOST PROPERTIES INC,HOST,11358
2001-05-29,ARLINGTON HOSPITALITY INC,HOST,11358
1925-12-31,COLUMBIAN CARBON CO,,11359
1983-11-10,AIR ONE INC,AONE,11360
1987-05-26,SHOWCASE COSMETICS INC,LIPSA,11362
1988-11-29,SHOWCASE COSMETICS INC,,11362
1989-03-14,SHOWCASE COSMETICS INC,LIPSA,11362
1993-11-11,MARK SOLUTIONS INC,MCSI,11362
1999-06-15,MARK SOLUTIONS INC,MISC,11362
1999-12-17,MARK SOLUTIONS INC,MSOL,11362
1987-05-28,RED EAGLE RESOURCES CORP,REDX,11364
1994-03-04,RED EAGLE RESOURCES CORP,RER,11364
1987-05-28,KOMAG INC,KMAG,11365
1987-05-28,WATERHOUSE INVESTOR SERVICES INC,WHOO,11366
1992-02-24,WATERHOUSE INVESTOR SERVICES INC,WHO,11366
1925-12-31,COMMERCIAL CR CO,,11367
1962-07-02,COMMERCIAL CR CO,CC,11367
1984-04-23,AIR TRANSPORTATION HLDG CO INC,AIRT,11368
1999-09-30,AIR T INC,AIRT,11368
1987-05-29,UNITED BANKSHARES INC,UBSI,11369
2010-07-29,ENVESTNET INC,ENV,11370
1987-05-29,HEALTHCARE COMPARE CORP,HCCC,11371
1998-01-02,FIRST HEALTH GROUP CORP,FHCC,11371
1987-06-02,NORTH STAR UNIVERSAL INC,NSRU,11372
1987-06-02,SECOM GENERAL CORP,SECM,11373
1987-06-02,NIRAVOICE INC,NIRAA,11374
1989-03-15,NIRAVOICE INC,,11374
1989-10-04,NIRAVOICE INC,NIRAA,11374
1990-01-02,NETCOR INC,NTCRA,11374
1925-12-31,CONGOLEUM NAIRN INC,,11375
1962-07-02,CONGOLEUM NAIRN INC,COG,11375
1978-07-21,AIR WISCONSIN INC,ARWS,11376
1983-07-22,AIR WISCONSIN SERVICES INC,ARWS,11376
1987-06-02,MARYLAND FED S & L ASSN HYATTS,MFSL,11377
1989-11-20,MARYLAND FEDERAL BANCORP INC,MFSL,11377
1987-06-02,CALGON CARBON CORP,CRBN,11378
1991-06-21,CALGON CARBON CORP,CCC,11378
1987-06-02,DESIGNS INC,DESI,11379
2002-08-12,CASUAL MALE RETAIL GROUP INC,CMRG,11379
2012-12-05,CASUAL MALE RETAIL GROUP INC,DXLG,11379
2013-02-25,DESTINATION X L GROUP INC,DXLG,11379
2020-12-22,DESTINATION X L GROUP INC,,11379
2021-09-08,DESTINATION X L GROUP INC,DXLG,11379
1987-06-03,L J SIMONE INC,LJSI,11380
1987-06-03,OSICOM TECHNOLOGIES INC,OSIC,11381
1991-07-05,OSICOM TECHNOLOGIES INC,,11381
1994-11-08,OSICOM TECHNOLOGIES INC,FIBR,11381
2001-01-19,SORRENTO NETWORKS CORP,FIBR,11381
1987-06-03,PROFFITTS INC,PRFT,11382
1997-07-07,PROFFITTS INC,PFT,11382
1998-09-18,SAKS INC,SKS,11382
1987-06-03,WELLMAN INC,WLMN,11384
1988-09-12,WELLMAN INC,WLM,11384
1987-06-04,ALPHAREL INC,AREL,11385
1996-10-28,ALTRIS SOFTWARE INC,ALTS,11385
1987-06-04,TIME MANAGEMENT CORP,TMCO,11386
1987-06-04,NATIONAL DATACOMPUTER INC,NDIC,11387
1987-06-04,FIRST CHARTER CORP,FCTR,11389
1990-11-26,FIRST CHARTER CORP,,11389
1992-08-31,FIRST CHARTER CORP,FCTR,11389
1987-06-05,SECURITY S & L ASSN VINELAND NJ,SSLN,11390
1988-08-04,SECURITY SAVINGS BANK SLA,SSLN,11390
1989-03-06,SECURITY INVESTMENTS GROUP INC,SSLN,11390
1925-12-31,CONSOLIDATED CIGAR CORP,,11391
1962-07-02,CONSOLIDATED CIGAR CORP,CDR,11391
1976-05-14,AIRCRAFT INSTRUMENT & DEVELP INC,ACRF,11392
1987-06-05,SOUTHWALL TECHNOLOGIES INC,SWTX,11393
2004-03-26,SOUTHWALL TECHNOLOGIES INC,,11393
2011-03-30,SOUTHWALL TECHNOLOGIES INC,SWTX,11393
1987-06-05,INSTA COOL INC NORTH AMERICA,KOOL,11394
1995-01-18,THERMOGENESIS CORP,KOOL,11394
2014-02-20,CESCA THERAPEUTICS INC,KOOL,11394
2019-11-01,THERMOGENESIS HOLDINGS INC,THMO,11394
1987-06-08,MAXXIMA CORP,MAXX,11395
1987-06-08,FORTUNE 44 CO,FORT,11396
1990-04-10,NEWBERRY BANCORP INC,NEWBA,11396
1990-12-28,NEWBERRY BANCORP INC,NEWB,11396
1996-09-25,UNIVERSITY BANCORP INC,UNIB,11396
1987-06-08,WASHINGTON TRUST BANCORP INC,WASH,11397
1987-06-08,SPA LADY CORP,SPLY,11398
1987-06-09,FIRST FEDERAL WESTERN PA SHARON,FFWP,11399
1987-06-09,SAN JUAN FIBERGLASS POOLS INC,SWIM,11400
1987-06-10,INTERNATIONAL MICROELCS PRODS IN,IMPX,11401
1993-10-12,I M P INC,IMPX,11401
1987-06-10,STRATAMERICA CORP,STCO,11402
1992-06-16,STRATAMERICA CORP,,11402
1996-04-09,DREAMS INC,,11402
2007-04-16,DREAMS INC,DRJ,11402
1987-06-10,ECAD INC,ECAD,11403
1988-06-01,CADENCE DESIGN SYSTEMS INC,CDNC,11403
1990-09-17,CADENCE DESIGN SYSTEMS INC,CDN,11403
2005-10-31,CADENCE DESIGN SYSTEMS INC,CDNS,11403
1925-12-31,CONSOLIDATED GAS CO NY,,11404
1936-03-23,CONSOLIDATED EDISON CO NY INC,,11404
1962-07-02,CONSOLIDATED EDISON CO NY INC,ED,11404
1998-01-02,CONSOLIDATED EDISON INC,ED,11404
1988-04-25,ENDOTRONICS INC,ENDO,11405
1993-05-13,CELLEX BIOSCIENCES INC,CLXX,11405
1995-10-11,CELLEX BIOSCIENCES INC,,11405
1995-12-19,CELLEX BIOSCIENCES INC,CLXX,11405
1987-06-11,NUCORP ENERGY INC NEW,NUCO,11406
1988-08-16,NUCORP INC DE,NUCO,11406
1993-06-16,CAPSURE HOLDINGS CORP,CSH,11406
1997-10-01,C N A SURETY CORP,SUR,11406
1987-06-11,FISHER BUSINESS SYSTEMS INC,FBUS,11408
1987-06-11,IMPACT SYSTEMS INC,MPAC,11409
1987-06-10,REED SYSTEMS INC,RESI,11410
1987-06-11,C N S INC,CNXS,11411
1972-12-14,AIRWAYS ENTERPRISES INC,AENT,11413
1987-06-12,ARISTA INVESTORS CORP,ARINA,11414
1987-06-12,BARR LABORATORIES INC,BARL,11415
1988-03-09,BARR LABORATORIES INC,BRL,11415
2004-01-02,BARR PHARMACEUTICALS INC,BRL,11415
1987-06-12,E S S E F CORP,ESSF,11416
1987-06-12,CALIFORNIA REPUBLIC BANCORP INC,CRBI,11417
1987-06-15,CRAFT WORLD INTL INC,CWDI,11418
1987-06-15,ADVISORS CAPITAL TECHNOLOGY CORP,ADCA,11419
1987-10-29,ADVISORS CAPITAL TECHNOLOGY CORP,,11419
1988-03-28,ADVISORS CAPITAL TECHNOLOGY CORP,ADCA,11419
1972-12-14,ALABAMA OXYGEN INC,AOXY,11421
1987-06-16,ALDUS CORP,ALDC,11422
1987-06-16,INDIANA BANCSHARES INC,INBK,11423
1987-06-16,INTERSPEC INC,ISPC,11424
1987-06-16,JASON INC,JASN,11425
1987-06-17,XETA CORP,XETA,11426
2000-04-17,XETA TECHNOLOGIES INC,XETA,11426
1987-06-17,SAMNA CORP,SMNA,11427
1987-06-17,AXIOM SYSTEMS INC,AXIM,11428
1987-06-17,BRANDYWINE S & L ASSN PA,BNDY,11429
1987-06-17,GREATER NEW YORK SVGS BK NY,GRTR,11430
1987-06-17,DOWNEY DESIGNS INTL INC,DDDI,11431
1987-06-17,MULTI LOCAL MEDIA CORP,MLMC,11432
1987-06-18,SUMMIT NATIONAL BK TORRINGTON CT,SNBK,11433
1987-06-19,SPECTRAMED INC,SPMD,11434
1987-06-19,CITIPOSTAL INC,CITI,11435
1987-06-25,INTEGON CORP NEW,ITGN,11436
1987-06-19,PHOENIX ADVANCED TECHNOLOGY INC,PATI,11437
1995-02-13,GLOBAL TELEMEDIA INTL INC,GTMI,11437
1987-06-19,LOGITEK INC,LGTK,11438
1925-12-31,PITTSBURGH COAL CO,,11439
1945-11-26,PITTSBURGH CONSLDTN COAL CO,,11439
1958-05-01,CONSOLIDATION COAL INC PA,,11439
1962-07-02,CONSOLIDATION COAL INC PA,CSC,11439
1988-05-06,EQUITY FINANCIAL GROUP INC,EQFI,11440
1987-06-23,NATIONAL SECURITIES CORP,NATS,11441
1997-02-10,OLYMPIC CASCADE FINANCIAL CORP,NATS,11441
2000-09-07,OLYMPIC CASCADE FINANCIAL CORP,OLY,11441
2004-11-01,OLYMPIC CASCADE FINANCIAL CORP,,11441
2006-03-20,NATIONAL HOLDINGS CORP,,11441
2015-03-03,NATIONAL HOLDINGS CORP,NHLD,11441
1987-06-23,CITY HOLDING CO,CHCO,11442
1987-06-23,H W C DISTRIBUTION CORP,HWCD,11443
1987-06-23,BANK OF REDLANDS CA,BOFR,11444
1987-06-23,MIDWEST COMMUNICATIONS CORP,MCOM,11445
1987-06-23,GROW VENTURES CORP,GPAX,11446
1990-01-04,G V C VENTURE CORP,GPAX,11446
1925-12-31,CONTINENTAL CAN INC,,11447
1962-07-02,CONTINENTAL CAN INC,CH,11447
1966-01-03,CONTINENTAL CAN INC,CCC,11447
1976-04-28,CONTINENTAL GROUP INC,CCC,11447
1978-08-31,ALAMO SAVINGS ASSOCIATION TX,ALMO,11448
1987-06-23,FIRST FEDERAL S & L ASSN CT,FFES,11449
1987-06-23,MYCOGEN CORP,MYCO,11450
1987-06-23,BUILDERS DESIGN INC,BDNI,11451
1987-06-24,ADDINGTON RESOURCES INC,ADDR,11452
1987-06-25,WISCONSIN TOY CO INC,WTOY,11453
1990-03-14,VALUE MERCHANTS INC,VLMR,11453
1992-02-13,VALUE MERCHANTS INC,VMI,11453
1987-06-25,HUNTER MELNOR INC,HRMR,11454
1925-12-31,CONTINENTAL INSURANCE CO,,11455
1962-07-02,CONTINENTAL INSURANCE CO,CIS,11455
1982-05-14,ALANCO LTD,ALAN,11456
1986-01-23,ALANCO LTD,,11456
1988-08-23,ALANCO LTD,ALAN,11456
1990-02-02,ALANCO LTD,,11456
1990-04-23,ALANCO LTD,ALAN,11456
1990-07-03,ALANCO RESOURCES CORP,ALAN,11456
1992-07-09,ALANCO ENVIRONMENTAL RES CORP,ALAN,11456
1999-11-16,ALANCO TECHNOLOGIES INC,ALAN,11456
1987-06-25,PLANT GENETICS INC,PGEN,11457
1987-06-25,IMAGE RETAILING GROUP INC,IMAG,11458
1992-03-06,AUDIO KING INC,AUDK,11458
1987-06-25,SHOWSCAN FILM CORP,SHOW,11459
1990-08-22,SHOWSCAN CORP,SHOW,11459
1994-08-29,SHOWSCAN ENTERTAINMENT INC,SHOW,11459
1987-06-25,H O H WATER TECHNOLOGY CORP,HOHI,11460
1987-10-28,H O H WATER TECHNOLOGY CORP,,11460
1987-12-09,H O H WATER TECHNOLOGY CORP,HOHI,11460
1987-06-26,MID AMERICA RACING STABLES INC,RACE,11461
1991-03-25,BASIN INDUSTRIES INC,BINI,11461
1987-06-26,RALEIGH FED SVGS BK NC,RFBK,11462
1989-03-15,R S FINANCIAL CORP,RFBK,11462
1925-12-31,CONTINENTAL MOTORS CORP,,11463
1962-07-02,CONTINENTAL MOTORS CORP,CMR,11463
1981-02-26,ALANDA ENERGY CORP,ALAE,11464
1987-06-26,TECOGEN INC,TCGN,11465
1990-07-19,TECOGEN INC,TGN,11465
1993-03-12,THERMO POWER CORP,THP,11465
1988-03-10,F A COMPUTER TECHNOLOGIES INC,FACO,11466
1991-01-02,GATES F A DISTRIBUTING INC,GAFA,11466
1987-06-29,SECURITY FINANCIAL GROUP INC,SFGI,11467
1987-06-29,E F I ELECTRONICS CORP,EFIC,11468
1987-06-29,METROPOLITAN BANCORP INC OH,METB,11469
1987-06-29,RAILROADMENS FED S & L ASSN IN,RRMN,11470
1925-12-31,MARLAND OIL CO,,11471
1929-06-18,CONTINENTAL OIL CO,,11471
1962-07-02,CONTINENTAL OIL CO,CLL,11471
1979-07-02,CONOCO INC,CLL,11471
1972-12-14,ALANTHUS CORP,ALTS,11472
1987-06-29,MAIL BOXES COAST TO COAST INC,MBCC,11473
1992-08-10,NORTH AMERICAN TECHNOLOGIES GP I,NATK,11473
1998-05-13,NORTH AMERICAN TECH GP INC,NATK,11473
2005-06-03,NORTH AMERICAN TECH GP INC,NAKE,11473
1987-06-30,PAUL ENTERTAINMENT INC,PAUL,11474
1987-06-30,INTELLIGENT ELECTRONICS INC,INEL,11475
1987-06-30,LINCOLN BANCORP,LCNB,11476
1990-08-03,C U BANCORP,CUBN,11476
1988-05-11,FASTCOMM COMMUNICATIONS CORP,FSCX,11477
1987-07-01,BERRY PETROLEUM CO,BRRYA,11478
1989-06-29,BERRY PETROLEUM CO,BRY,11478
1987-07-01,ADVANCED MEDICAL PRODUCTS INC,ADVA,11479
1988-11-16,ADVANCED MEDICAL PRODUCTS INC,,11479
1989-09-13,ADVANCED MEDICAL PRODUCTS INC,ADVA,11479
1987-07-01,L D I CORP OHIO,LDIC,11480
1987-07-01,DELPHI INFORMATION SYSTEMS INC,DLPH,11481
1999-10-12,DELPHI INFORMATION SYSTEMS INC,EBIX,11481
1999-10-27,EBIX COM INC,EBIX,11481
2004-01-22,EBIX INC,EBIX,11481
1987-07-01,INTERNATIONAL MICROCOMP SOFTW IN,IMSF,11482
